,state_position_0,state_velocity_0,action_0,state_delta_position_0,state_delta_velocity_0,state_position_1,state_velocity_1,action_1,state_delta_position_1,state_delta_velocity_1,state_position_2,state_velocity_2,action_2,state_delta_position_2,state_delta_velocity_2,state_position_3,state_velocity_3,action_3,state_delta_position_3,state_delta_velocity_3,state_position_4,state_velocity_4,action_4,state_delta_position_4,state_delta_velocity_4,state_position_5,state_velocity_5,action_5,state_delta_position_5,state_delta_velocity_5,state_position_6,state_velocity_6,action_6,state_delta_position_6,state_delta_velocity_6,rollout
27,-0.07099431328581093,-0.09871614873575793,-8.675013,0.0022721555648352737,0.1573389420054604,-0.18586160027651913,0.07904671348976994,-4.2874193,0.0012934459613706262,-0.03910770572820316,-0.02818158219408758,0.2894750273402942,-37.458424,-0.0017886931699762076,-0.44563914547774497,-2.0147218419071558,0.4416685421280674,79.636185,0.01116612727138433,0.14387581603171729,-0.006600509273443922,-0.05838172891689786,-8.776207,-0.0015230604498298892,-0.01376999333984491,1.9027524224466867,0.09237451165271869,-8.439404,-0.0014813429116546928,-0.1690323980548176,0.78961215092493,0.056984554542085473,8.505668,0.0010082694880819698,-0.0034490703577457274,0
28,-0.06872215772097566,0.058622793269702454,-46.2901,-0.008751997943714326,-0.47842921027791596,-0.1845681543151485,0.03993900776156678,-41.701817,-0.002733568342975723,-0.24543872786807755,-0.029970275364063787,-0.1561641181374508,55.61728,0.007091883052703033,0.5397641439740447,-2.0035557146357714,0.5855443581597847,63.09002,0.00866986190020591,-0.15546968225716834,-0.008123569723273811,-0.07215172225674277,-7.5384374,-0.001065244853243016,0.010894208190254683,1.901271079535032,-0.0766578864020989,11.727471,0.0014927928372379107,0.15511490966429894,0.790620420413012,0.053535484184339746,-8.751138,-0.0011801944173059908,-0.11759200845938501,0
29,-0.07747415566468999,-0.41980641700821353,-83.440926,-0.007591015759545475,-0.04764582644266807,-0.18730172265812423,-0.20549972010651077,-70.17093,-0.007761690946818334,-0.24985753251197804,-0.022878392311360754,0.3836000258365939,-31.698957,0.0013700465275757016,-0.4165193174527361,-1.9948858527355655,0.43007467590261633,39.80719,0.005532492091976815,-0.17128568472629085,-0.009188814576516827,-0.061257514066488085,5.552701,0.000593290505758539,0.10216503992441958,1.90276387237227,0.07845702326220004,2.7546751,0.00045657239570151553,-0.06750766707169702,0.789440225995706,-0.06405652427504527,10.886157,0.0009650157188213493,0.12874370631438192,0
30,-0.08506517142423546,-0.4674522434508816,-44.2921,-0.004698276090449913,0.19820147033264968,-0.19506341360494256,-0.4553572526184888,-23.123793,-0.006464626043863636,0.18331143332813715,-0.021508345783785052,-0.032919291616142196,-64.37371,-0.007415507503950924,-0.3830796558776281,-1.9893533606435887,0.2587889911763255,40.249306,0.0072021363717016396,0.10866913069703071,-0.008595524070758288,0.040907525857931504,8.036263,0.0012199813212521995,0.02374607332770462,1.9032204447679715,0.010949356190503022,-0.26371557,7.883168847921951e-05,-0.0032485996235160812,0.7904052417145273,0.06468718203933664,-3.3230765,-0.0006387382573752598,-0.10001796170392338,0
31,-0.08976344751468537,-0.2692507731182319,-68.27318,-0.015545529214330597,-0.44023505621037656,-0.2015280396488062,-0.27204581929035165,-71.49697,-0.00737584268439756,-0.15451471694511104,-0.028923853287735977,-0.4159989474937703,71.589264,0.005800495610505621,0.7961951599614744,-1.982151224271887,0.3674581218733562,64.238365,0.007929499970974252,0.058300807578054226,-0.007375542749506089,0.06465359918563612,11.978319,0.0019138498479818224,0.02893299021104359,1.9032992764564507,0.0077007565669869405,6.7899284,0.0005809989397231874,0.028021312641013478,0.789766503457152,-0.03533077966458673,9.168945,0.0017270370215682895,0.12595759593470518,0
32,-0.10530897672901597,-0.7094858293286085,-17.385666,4.6634401898143496e-05,0.6739908685560319,-0.20890388233320376,-0.4265605362354627,-54.784966,-0.007868567250682856,0.02874385498398291,-0.023123357677230356,0.3801962124677041,-75.56824,-0.008307935313949726,-0.8576471154954818,-1.9742217243009128,0.4257589294514104,76.1551,0.011084009259149763,0.15421165332007208,-0.0054616929015242665,0.09358658939667971,11.668081,0.0016574811330444324,-0.002625685595646257,1.9038802753961739,0.03572206920800042,-9.06574,-0.0015552312977837879,-0.11298453011811349,0.7914935404787203,0.09062681627011845,-3.6378522,-0.0006495501153774841,-0.1309222223842448,0
33,-0.10526234232711783,-0.03549496077257668,55.665787,0.0054999304789393605,0.3647754239090191,-0.2167724495838866,-0.3978166812514798,62.730576,-0.00229768600231961,0.4549645167286731,-0.03143129299118008,-0.4774509030277777,-49.72188,-0.011620653896493444,-0.04625791161604209,-1.963137715041763,0.5799705827714825,12.614971,0.008923049420799911,-0.2235097005712463,-0.003804211768479834,0.09096090380103346,0.4250429,0.0003465056859558342,-0.07918346962536948,1.90232504409839,-0.07726246091011307,-3.9843214,0.0006302653666370173,0.09847032259595206,0.7908439903633429,-0.04029540611412635,-7.07931,-0.0007020589050965587,-0.0031991431576203974,0
34,-0.09976241184817847,0.32928046313644244,-2.5590565,0.00019406029361773713,-0.3309520415134938,-0.21907013558620622,0.05714783547719332,-84.69442,-0.008107551954282172,-0.5962705452077515,-0.043051946887673526,-0.5237088146438198,-37.53072,-0.005407211787837436,0.24609236274750862,-1.9542146656209631,0.3564608822002362,-35.039463,-0.004717548620710277,-0.696432556258,-0.003457706082524,0.011777434175663975,7.192188,0.0011676066212260856,0.04276491012826481,1.9029553094650271,0.02120786168583899,-10.861436,-0.0011319149167832165,-0.11802999438751889,0.7901419314582463,-0.04349454927174675,-2.510962,-0.0005484671394602181,0.021489695231548547,0
35,-0.09956835155456073,-0.00167157837705136,42.820446,0.002155622160809584,0.18348337345701005,-0.2271776875404884,-0.5391227097305582,-38.161907,-0.008266840297315448,0.16884682043041827,-0.04845915867551096,-0.2776164518963112,16.016308,-0.002762484951101568,0.2238765585651005,-1.9589322142416734,-0.33997167405776385,-29.651466,-0.004344097622168919,0.13865765405887723,-0.0022900994612979142,0.054542344303928784,8.432488,0.001353786910557265,0.014099445212204763,1.901823394548244,-0.0968221327016799,-9.755741,-0.0015738131262719168,0.02587879664887724,0.7895934643187861,-0.022004854040198203,-10.360123,-0.001103808616619073,-0.04229718083813911,0
36,-0.09741272939375115,0.18181179507995868,-32.039764,-0.002755219650389329,-0.3598379435226867,-0.23544452783780384,-0.37027588930013994,-75.599236,-0.009534465309865098,-0.14930659734814183,-0.05122164362661253,-0.05373989333121068,-2.5169806,0.0020958775131664567,0.12033472576560755,-1.9632763118638423,-0.20131401999888662,-30.947947,-0.005851848781553759,-0.09131229855895803,-0.0009363125507406491,0.06864178951613355,0.6721663,0.00026449519835549447,-0.06480615087216113,1.900249581421972,-0.07094333605280266,6.8732867,0.0008201548972659456,0.11589804988705303,0.788489655702167,-0.06430203487833731,-10.400174,-0.0018800129254539222,-0.027051891696701788,0
37,-0.10016794904414048,-0.17802614844272802,-26.53594,0.0006990491426978329,0.1365651643832247,-0.24497899314766894,-0.5195824866482818,-56.71985,-0.010174860278448578,0.02357626426544046,-0.04912576611344607,0.06659483243439687,-84.29474,-0.00746727497489294,-0.5374636185940614,-1.969128160645396,-0.29262631855784466,-45.4718,-0.006293857945382619,-0.04030310377791341,-0.0006718173523851546,0.003835638643972425,-3.2711625,-0.0005957165758618183,-0.03005829375920463,1.901069736319238,0.04495471383425037,-9.61227,-0.0012019844570825278,-0.11497634694970389,0.7866096427767131,-0.0913539265750391,0.4997189,-0.0004902243909826742,0.07567131581451067,0
38,-0.09946889990144264,-0.04146098405950331,-39.73593,-0.01098297547214834,-0.4389250920413456,-0.2551538534261175,-0.4960062223828413,5.8531,-0.004130036448685093,0.39011253829218445,-0.05659304108833901,-0.47086878615966454,63.795303,0.004326719312190627,0.7860945729181517,-1.9754220185907787,-0.33292942233575806,-12.17551,-0.0010899201965561822,0.314923707901539,-0.001267533928246973,-0.026222655115232203,10.083049,0.0016790560184074851,0.10989795202657102,1.8998677518621554,-0.07002163311545352,-8.400083,-0.0013375218188587112,0.0184816615746638,0.7861194183857304,-0.015682610760528425,-6.817992,-0.0006684794635199998,-0.019450372519876698,0
39,-0.11045187537359098,-0.48038607610084894,39.342194,0.005813020196918761,0.7854745510364152,-0.2592838898748026,-0.10589368409065686,-24.11801,-0.00021779666350829618,0.07361769889066387,-0.052266321776148386,0.3152257867584871,-40.06912,-0.006452529328787544,-0.6415885918396487,-1.9765119387873349,-0.018005714434219056,73.1415,0.007489000120402434,0.49517270331634955,0.00041152209016051224,0.08367529691133882,-7.0235643,-0.0013025662210841196,-0.14300232832179788,1.8985302300432967,-0.05153997154078972,-1.9867536,-0.0013084072399347502,0.012906356008980234,0.7854509389222104,-0.03513298328040512,5.64237,0.0010194457967936943,0.08084286092612887,0
40,-0.10463885517667222,0.3050884749355662,-10.760281,-0.00468088953905825,-0.4971949829532486,-0.2595016865383109,-0.03227598519999299,-65.18344,-0.008157189533466336,-0.46099420821217857,-0.05871885110493593,-0.32636280508116156,60.94189,0.005807879445374635,0.6836887053016816,-1.9690229386669325,0.4771669888821305,-34.939014,-0.003188406630082685,-0.7535236546091242,-0.0008910441309236073,-0.059327031410459065,-11.599356,-0.0014723405488627763,-0.03197877996176259,1.897221822803362,-0.03863361553180949,11.479636,0.0024252659314760727,0.13169081617295725,0.7864703847190041,0.04570987764572375,-10.753658,-0.0013214772470131475,-0.11857183157334929,0
41,-0.10931974471573047,-0.1921065080176824,66.97712,0.011276228110826209,0.7554536976012938,-0.26765887607177724,-0.49327019341217154,-57.664055,-0.005487401874426867,0.21710838613655747,-0.052910971659561296,0.35732590022051997,-48.017754,-0.006337704865418493,-0.7001058447518456,-1.9722113452970151,-0.27635666572699363,81.817986,0.00745756836906053,0.8028772142056675,-0.0023633846797863835,-0.09130581137222166,0.5302511,-0.0005335858057170556,0.0903848000536289,1.899647088734838,0.09305720064114775,3.144285,-0.0007495142989337733,-0.0955498840021081,0.785148907471991,-0.07286195392762554,6.4385357,0.0008970217061682328,0.12050895657938301,0
