,state_position_0,state_position_1,state_position_2,state_position_3,state_position_4,state_position_5,state_position_6,state_velocity_0,state_velocity_1,state_velocity_2,state_velocity_3,state_velocity_4,state_velocity_5,state_velocity_6,action_0,action_1,action_2,action_3,action_4,action_5,action_6,state_delta_position_0,state_delta_position_1,state_delta_position_2,state_delta_position_3,state_delta_position_4,state_delta_position_5,state_delta_position_6,state_delta_velocity_0,state_delta_velocity_1,state_delta_velocity_2,state_delta_velocity_3,state_delta_velocity_4,state_delta_velocity_5,state_delta_velocity_6,rollout
19,0.028339684125972157,-0.2529194887913303,-0.02676680469787699,-2.0693941608678115,0.0005633787439314436,1.8973631960352972,0.7819473918080728,-0.04233654979915052,-0.14121619754568243,-0.0791894641004676,0.4356176143605222,0.09197816553125936,-0.08501175311790224,0.02169887714836103,51.176857,-60.299084,2.9041362,24.32357,-4.6811333,-5.8495774,10.078985,0.004909072494733647,-0.0068639050584571315,-0.003131551930221209,0.003985456361284001,-0.0005854908446733984,-0.0008502369829681555,0.0019528552781165054,0.34220768990381495,-0.2670885988427319,-0.019285504962874053,-0.27607690017267167,-0.128721977380716,0.03203866515955466,0.0708647330227789,0.0
20,0.033248756620705804,-0.25978339384978744,-0.0298983566280982,-2.0654087045065275,-2.211210074195481e-05,1.896512959052329,0.7839002470861893,0.2998711401046644,-0.4083047963884143,-0.09847496906334165,0.15954071418785054,-0.03674381184945664,-0.05297308795834758,0.09256361017113994,12.208261,82.83915,-56.375088,-18.597975,11.4081335,-3.024803,5.5974245,0.005305757180128309,0.0001010794466659859,-0.0050604192966509295,0.0034709206164262874,0.001777904239421369,0.0006965534426173203,0.0005413249529087061,-0.08826253097766487,0.6253610045908045,-0.22036721685697336,-0.04795294061475015,0.1338811229102839,0.0838134318262634,-0.06157802756988862,0.0
21,0.03855451380083411,-0.25968231440312145,-0.03495877592474913,-2.061937783890101,0.0017557921386794142,1.8972095124949464,0.784441572039098,0.21160860912699955,0.2170562082023901,-0.318842185920315,0.11158777357310039,0.09713731106082725,0.03084034386791582,0.030985582601251317,65.44002,-11.9337015,-56.459354,-2.4186285,-5.4526157,5.65792,1.3785456,0.009405650317009635,0.000984025504117747,-0.00997306127797877,-0.0008515063264313838,-0.0007205573673954306,0.0008607807238896203,0.0004290394596012659,0.2764712301527864,-0.22831458842086752,-0.1654059378016426,-0.17513915201639763,-0.14142237096770452,0.005266441963652221,-0.016296655278860497,0.0
22,0.04796016411784375,-0.2586982888990037,-0.0449318372027279,-2.0627892902165326,0.0010352347712839836,1.898070293218836,0.7848706114986993,0.488079839279786,-0.011258380218477419,-0.4842481237219576,-0.06355137844329724,-0.04428505990687726,0.03610678583156804,0.01468892732239082,-2.2327676,-14.70796,76.00876,-20.49287,-6.614986,-11.299061,3.411809,-0.004264336750049107,-0.0016766670605867229,0.007060404915376253,-0.0028746281284433017,-0.0007657177378287773,-0.0015634165009197343,0.0008392230198914774,-0.6453705890451218,-0.09289167635318799,0.9275967373703258,-0.10112054822111254,-0.005900116716186968,-0.12593990093511082,0.028842198278627815,0.0
23,0.04369582736779464,-0.2603749559595904,-0.037871432287351646,-2.065663918344976,0.0002695170334552063,1.8965068767179163,0.7857098345185908,-0.1572907497653358,-0.1041500565716654,0.44334861364836814,-0.16467192666440977,-0.05018517662306423,-0.08983311510354279,0.043531125601018635,-52.21985,30.525846,26.33938,74.20103,5.505963,7.0711713,-11.209939,-0.005391621600522242,0.00434666010958662,0.007526920423897698,0.008126663008736212,0.0006440268713572386,2.0415389225147962e-05,-0.0019725375557528846,-0.15955498560832038,0.3845435714141694,-0.12163884644509132,0.7091954666831751,0.09049571170972297,0.134203761828973,-0.143820535837465,0.0
24,0.0383042057672724,-0.2560282958500038,-0.03034451186345395,-2.0575372553362397,0.0009135439048124449,1.8965272921071414,0.7837372969628379,-0.3168457353736562,0.28039351484250397,0.3217097672032768,0.5445235400187654,0.04031053508665874,0.04437064672543022,-0.10028941023644639,51.69052,3.620234,-18.604527,74.47834,-2.3440404,6.4616175,4.8359756,0.007047560922530269,0.0035874568884250446,-0.0039372150288663095,0.010464165534063152,-0.0005423133243136057,0.0007804290222110932,0.0008476086513534709,0.6939240375768729,-0.15060086076508264,-0.5080770635608705,-0.011685552839660662,-0.06021186028124079,-0.005327801090648142,0.1423181936788053,0.0
25,0.04535176668980267,-0.25244083896157876,-0.03428172689232026,-2.0470730898021765,0.00037123058049883916,1.8973077211293525,0.7845849056141914,0.3770783022032167,0.12979265407742133,-0.1863672963575937,0.5328379871791047,-0.019901325194582053,0.03904284563478208,0.04202878344235892,8.779374,83.84176,5.6370354,3.2349184,-1.0362234,-9.532453,6.4282393,0.001712492945030765,0.005110544004070766,0.0010973883188794206,0.006240949417087194,5.566286309077571e-05,-0.00021986847231003637,0.0009295647867265666,-0.2993983948049537,0.23405248957155286,0.24038838074755434,-0.31910048172001687,0.017555853078776835,-0.07426181092208964,0.008183828548916347,0.0
26,0.04706425963483343,-0.247330294957508,-0.03318433857344084,-2.0408321403850893,0.0004268934435896149,1.8970878526570425,0.7855144704009179,0.07767990739826296,0.3638451436489742,0.05402108438996064,0.21373750545908782,-0.0023454721158052156,-0.03521896528730755,0.05021261199127527,40.372494,-19.568386,54.116943,-84.77166,1.649528,1.0557694,4.5484133,0.0025480256731071627,-0.0011068239003448888,0.0041942247699012294,-0.010050277477837266,0.0004266012338768928,0.0010972729440019702,0.001114353169363258,0.11234868608547101,-0.5113403130622078,0.22737755109013794,-0.865422011345643,0.018617947253329152,0.050912941907676694,0.0010670906800324884,0.0
27,0.049612285307940596,-0.24843711885785288,-0.028990113803539608,-2.0508824178629266,0.0008534946774665077,1.8981851256010445,0.7866288235702812,0.19002859348373397,-0.14749516941323365,0.2813986354800986,-0.6516845058865552,0.016272475137523935,0.015693976620369143,0.051279702671307756,60.192997,-40.135227,38.875687,64.45355,-7.7286906,-0.76386976,9.748025,0.007781982695681658,0.0005006448511998829,0.004173208907007932,0.0020733122777110147,-0.001424422056805838,-0.0019806118279983576,0.001777309524040871,0.2283815472468706,0.12877947999543238,-0.04077561770885699,0.9608370400702371,-0.08396873450627129,-0.06747783546743841,0.0327408845674869,0.0
28,0.057394268003622254,-0.247936474006653,-0.024816904896531676,-2.0488091055852156,-0.0005709273793393304,1.896204513773046,0.7884061330943221,0.41841014073060456,-0.018715689417801284,0.2406230177712416,0.30915253418368177,-0.06769625936874736,-0.051783858847069264,0.08402058723879466,70.89098,43.1652,-4.063256,4.66474,-10.923899,3.9897435,4.1801147,0.012111087132806134,0.00173760414694471,0.000459674513809457,0.003909328960515435,-0.0016543762840345116,0.0011867580981979042,0.0006622908357779567,0.1751724019942814,0.17875256700318146,-0.23786643974311922,-0.161535266388263,-0.015883637170026263,0.10708558948012067,-0.05435757470993917,0.0
29,0.06950535513642839,-0.2461988698597083,-0.02435723038272222,-2.0448997766247,-0.002225303663373842,1.897391271871244,0.7890684239301,0.593582542724886,0.16003687758538018,0.002756578028122381,0.14761726779541878,-0.08357989653877362,0.0553017306330514,0.029663012528855486,33.962807,-2.9045067,-25.585772,-53.127785,3.9136293,-1.9498377,5.0317426,0.008531013947610203,-0.0009521705180132178,-0.00044123341207950514,-0.005507696884499147,0.0005516894703231866,0.0005271265912891732,0.0003857382695681144,-0.21814208296916304,-0.23922943468839503,-0.08336049855064759,-0.5239338375445701,0.11499831330396103,-0.05930804401430155,-0.0019627746317450803,0.0
30,0.07803636908403859,-0.2471510403777215,-0.024798463794801724,-2.0504074735091993,-0.0016736141930506555,1.8979183984625332,0.7894541621996681,0.37544045975572293,-0.07919255710301486,-0.08060392052252521,-0.3763165697491514,0.031418416765187404,-0.004006313381250149,0.027700237897110406,65.20496,51.39894,82.96999,-18.748121,-3.6865463,-8.209262,-8.091049,0.004829392096659529,0.0037482946434072295,0.006666292971617839,-0.002194305183176315,-0.000336856869371836,-0.0012301645990799859,-0.0006006847318991149,-0.047065398506826284,0.3613776210247475,0.5228043777014787,0.30047755167014306,-0.05597448078303419,-0.04688580874548802,-0.06987193393299329,0.0
31,0.08286576118069812,-0.24340274573431428,-0.018132170823183885,-2.0526017786923756,-0.0020104710624224914,1.8966882338634532,0.788853477467769,0.32837506124889665,0.28218506392173265,0.44220045717895345,-0.07583901807900834,-0.02455606401784679,-0.05089212212673817,-0.04217169603588289,-26.550495,-18.508738,-13.9722595,47.52356,4.1584105,1.1268816,3.0083039,0.0024511892105380517,0.0037106095294301977,0.0054153215337029124,0.0026224433222123977,0.00035817697968120767,-0.0008922843161809357,-0.0003284972239018247,-0.31488287991372726,-0.18557350578575993,-0.295331187565561,0.29351112570860416,0.04945759419073817,0.02546207610862777,0.03972310451769377,0.0
32,0.08531695039123617,-0.23969213620488408,-0.012716849289480973,-2.049979335370163,-0.0016522940827412838,1.8957959495472723,0.7885249802438672,0.013492181335169405,0.09661155813597273,0.14686926961339247,0.2176721076295958,0.02490153017289138,-0.025430046018110396,-0.002448591518189117,-75.22061,-24.459328,15.337069,18.728079,-4.0254383,-8.869325,1.6253194,-0.00822471885051762,-0.0010671741694542602,0.006484470634213588,0.0022234705430799195,-0.0005203837558202325,-0.0014508231020264883,-0.00018043669996004041,-0.48904493293806317,-0.20687560844096628,0.11402211803853285,-0.11792355858661348,-0.059620672522614646,-0.054647551336610825,0.0010547660731368878,0.0
33,0.07709223154071855,-0.24075931037433834,-0.006232378655267385,-2.0477558648270833,-0.0021726778385615163,1.8943451264452458,0.7883445435439072,-0.4755527516028938,-0.11026405030499355,0.2608913876519253,0.09974854904298232,-0.034719142349723266,-0.08007759735472122,-0.0013938254450522292,-84.464676,-65.38581,-83.576225,-10.895908,-3.8209429,-4.7556443,-4.2806387,-0.006497729580518183,-0.00668447966516339,-0.005148713390288135,-0.0024052369873381885,-0.0007491424437789909,-0.000807994479261831,-0.0013517922504097113,0.040107387315283294,-0.3020775002805007,-0.655089334737757,-0.2458109613285986,-0.0005930823086158568,0.030938552185223858,-0.0603476807016284,0.0
34,0.07059450196020037,-0.24744379003950173,-0.01138109204555552,-2.0501611018144215,-0.002921820282340507,1.893537131965984,0.7869927512934974,-0.4354453642876105,-0.4123415505854942,-0.39419794708583167,-0.14606241228561626,-0.03531222465833912,-0.04913904516949737,-0.061741506146680634,-76.17963,-52.98389,46.771015,21.465504,-3.221584,2.102848,6.32509,-0.01589641615369814,-0.0069167995114550185,0.0028296415381669302,0.001257291386024928,-0.0004662541988491751,-0.00025079861352828026,0.0012217616498056971,-0.3029905961663705,0.0621843028481866,0.6151539762038207,0.2667568570268066,0.010423999314303694,0.054181696695465825,0.12704399893179727,0.0
35,0.05469808580650223,-0.25436058955095675,-0.00855145050738859,-2.0489038104283965,-0.0033880744811896823,1.8932863333524557,0.7882145129433031,-0.738435960453981,-0.3501572477373076,0.22095602911798903,0.12069444474119036,-0.02488822534403543,0.005042651525968455,0.06530249278511664,57.97329,17.833,-0.29835886,-38.51044,-4.781537,-2.0546823,-1.2022485,0.0036293891419165725,-0.004361884630408763,-0.005911859757590883,-0.0012154133732313888,-0.0007592348462009879,0.0006940799724413083,0.0006034472604112828,1.0199767854389543,0.23020094786089784,-0.42552843461072065,-0.26349400083442154,-0.006484604179442698,0.013271210088864022,-0.05336363773824905,0.0
36,0.0583274749484188,-0.2587224741813655,-0.014463310264979472,-2.050119223801628,-0.00414730932739067,1.893980413324897,0.7888179602037144,0.2815408249849734,-0.11995629987640975,-0.20457240549273165,-0.14279955609323117,-0.03137282952347813,0.018313861614832477,0.011938855046867591,7.064018,-7.15794,-28.973114,-18.127539,4.765137,9.999539,-1.6448641,0.002566179558134714,-0.0018115925228980867,-0.002995972394135335,-0.002719304727961891,0.0006954950846433635,0.0015509330396785703,-0.0004307354351612558,-0.1775501553217469,0.04232096475630928,0.0290009626120189,0.009266672261737635,0.06888658665650996,0.06321540607681818,-0.030616605783332876,0.0
37,0.06089365450655351,-0.2605340667042636,-0.017459282659114807,-2.05283852852959,-0.0034518142427473067,1.8955313463645755,0.7883872247685532,0.1039906696632265,-0.07763533512010047,-0.17557144288071275,-0.13353288383149353,0.03751375713303184,0.08152926769165066,-0.018677750736465284,-68.846375,-12.275465,6.636508,55.19339,8.3104,0.67010677,2.6190634,-0.00857148581137418,0.0006287328930257852,0.0034742859405768357,0.00509631465380922,0.001254546907440813,-0.0006769269578061898,5.190887383976772e-05,-0.5762584903451242,0.10035971412353417,0.3144432458143484,0.4870710277768767,0.024975180516410997,-0.09533153830487016,0.030614280008199782,0.0
38,0.05232216869517933,-0.2599053338112378,-0.013984996718537972,-2.0477422138757806,-0.0021972673353064937,1.8948544194067694,0.7884391336423929,-0.4722678206818977,0.022724379003433704,0.13887180293363566,0.3535381439453832,0.062488937649442834,-0.01380227061321951,0.011936529271734497,20.840336,24.149488,-68.83739,-13.618435,5.145261,3.3887303,6.602916,0.003971960924296504,3.4642618566393946e-05,-0.009750697938216372,0.0014629787194815336,0.0007446250125823348,0.0013096026261631977,0.0010313066780227587,0.6673037465927967,0.015347046151194987,-0.6522068168781175,-0.36182253517111923,-0.019025558781331144,0.06271215264634213,0.037071872676432145,0.0
39,0.05629412961947584,-0.2598706911926714,-0.023735694656754344,-2.046279235156299,-0.001452642322724159,1.8961640220329326,0.7894704403204157,0.19503592591089902,0.03807142515462869,-0.5133350139444819,-0.008284391225736057,0.04346337886811169,0.04890988203312261,0.04900840194816664,19.63696,-63.311016,-75.53549,78.073494,-6.6826935,5.387493,-0.06604555,0.003865284168880309,-0.001376986755919074,-0.011129011432259753,0.00606631418071002,-0.0011049383797520735,-0.0004680650014481369,6.592580096276279e-06,-0.013869194621867836,-0.2174578425559069,-0.057261570598404865,0.4266206216837158,-0.1030349664189324,-0.04965694912223473,-0.052567270590167976,0.0
40,0.060159413788356146,-0.2612476779485905,-0.0348647060890141,-2.040212920975589,-0.0025575807024762324,1.8956959570314844,0.789477032900512,0.18116673128903119,-0.1793864174012782,-0.5705965845428868,0.41833623045797974,-0.0595715875508207,-0.0007470670891121176,-0.0035588686420013325,-34.46637,-46.890656,26.263138,-43.310455,6.14778,-3.4907596,-2.8284676,-0.0078101084761716885,-0.008624626739743901,0.0010621446671223167,-0.002811956664722892,0.0011650138284336428,0.0004895218940310642,-0.00032065585715246314,-0.5397739560285518,-0.28395181230664274,0.677936465483728,-0.6914901700972463,0.11168210144860607,-0.010396916546440389,-0.008944655637450342,0.0
41,0.05234930531218446,-0.2698723046883344,-0.03380256142189178,-2.043024877640312,-0.0013925668740425896,1.8961854789255155,0.7891563770433595,-0.3586072247395206,-0.46333822970792093,0.10733988094084121,-0.2731539396392666,0.052110513897785385,-0.011143983635552506,-0.012503524279451674,-54.382656,-75.4297,50.86245,-80.338776,11.831134,-2.3217647,0.86412185,-0.010114443546792577,-0.012066706396767657,0.006285814247887347,-0.010989094242491948,0.001943276512201299,9.509355419479171e-05,0.0002203907864233301,-0.12539758815745655,-0.16459941814087098,0.237530258415822,-0.3392353215310121,0.04360761831667832,-0.0011630716629364869,0.025200381360735394,0.0
